Very Low (LM15) Simulation_0.0,Very Low (LM15) Simulation_0.1,Very Low (LM15) Simulation_0.25,Very Low (LM15) Simulation_0.5,Very Low (LM15) Simulation_0.75,Very Low (LM15) Simulation_1.0,Very Low (LM15) Simulation_5.0,Very Low (LM15) Simulation_10.0,Low (LM14) Simulation_0.0,Low (LM14) Simulation_0.1,Low (LM14) Simulation_0.25,Low (LM14) Simulation_0.5,Low (LM14) Simulation_0.75,Low (LM14) Simulation_1.0,Low (LM14) Simulation_5.0,Low (LM14) Simulation_10.0,Medium (LM18) Simulation_0.0,Medium (LM18) Simulation_0.1,Medium (LM18) Simulation_0.25,Medium (LM18) Simulation_0.5,Medium (LM18) Simulation_0.75,Medium (LM18) Simulation_1.0,Medium (LM18) Simulation_5.0,Medium (LM18) Simulation_10.0,High (LM19) Simulation_0.0,High (LM19) Simulation_0.1,High (LM19) Simulation_0.25,High (LM19) Simulation_0.5,High (LM19) Simulation_0.75,High (LM19) Simulation_1.0,High (LM19) Simulation_5.0,High (LM19) Simulation_10.0,Time (hr)
-7.404322098543614e-23,0.029639915697044637,0.06943193999971417,0.09830617202782597,0.11091353601502407,0.11783312107948503,0.13603694978385616,0.13845339338664372,0.0,0.10123332626541501,0.2363217778841972,0.3343620919275991,0.37745755106399004,0.40128819205795824,0.465260034392327,0.47399657901208603,4.348528044087033e-24,0.1726698484033196,0.402151924224796,0.5682971816909479,0.6412723496050339,0.6816277880008541,0.7900932569527621,0.8049423137710782,0.0,0.24095586574962002,0.5603001457890018,0.7910727440130761,0.8923836450589688,0.9484234873858112,1.0993214183234965,1.1200499787580098,996.7119370979271
-7.418703611222565e-23,0.02973717931392537,0.06962401616135269,0.09854788228376618,0.11117256411539728,0.11810064076350833,0.136323755982425,0.13874246201723534,0.0,0.10155998521653103,0.23696214576624205,0.33516488808789746,0.37831686224269123,0.4021752698147584,0.46621091110301044,0.4749551049328254,4.349800485010756e-24,0.17322546622401647,0.40323758660669556,0.5696554307570122,0.6427249127142561,0.6831265416608098,0.7916976998752582,0.806559390539539,0.0,0.2417292805738714,0.5618073677620984,0.7929548641839739,0.8943947499850331,0.9504975631216734,1.1015390172087622,1.1222846945354292,997.7126518942102
-7.433085123901515e-23,0.02983463591079357,0.06981636034796036,0.09878985561589199,0.11143184594488313,0.11836840822905534,0.13661079374958576,0.139031760134993,0.0,0.10188727854472729,0.23760338016099222,0.3359685239918448,0.3791769782319432,0.4030631305371505,0.4671625108546006,0.47591434602135607,4.35107292593448e-24,0.1737821582542364,0.40432470570421764,0.5710150817771791,0.6441788142635004,0.6846265943109534,0.7933033335054698,0.8081776437081067,0.0,0.242504184626217,0.5633165951907635,0.7948389005926505,0.8964076769627526,0.9525734027905283,1.1037582204306131,1.1245209934647917,998.7133666904932
-7.447466636580466e-23,0.029932285571517097,0.07000897245537886,0.09903209182634089,0.11169138128779968,0.11863642325673447,0.1368980628678598,0.13932128752376766,0.0,0.10221520650462901,0.23824548069444415,0.33677299895915336,0.3800378982956768,0.40395177347619177,0.46811483290658895,0.476874301544158,4.352345366858203e-24,0.17433992491200348,0.405413280842613,0.5723761335500457,0.6456340529529068,0.6861279446276465,0.7949101565299538,0.8097970719697551,0.0,0.24328057846883644,0.5648278270906498,0.7967248515044287,0.8984224241236011,0.9546510044811449,1.105979026088932,1.1267588736545082,999.7140814867763
-7.461848149259419e-23,0.030030128379615682,0.07020185237915307,0.09927459071721502,0.11195116992846485,0.1189046856272545,0.1371855631196364,0.13961104396756074,0.0,0.1025437693497263,0.23888844699171602,0.3375783123094303,0.3808996216980184,0.4048411978832484,0.4690678765189395,0.4778349707683832,4.353617807781926e-24,0.17489876661339868,0.4065033113452346,0.5737385848739862,0.6470906274829226,0.6876305912877603,0.7965181676353192,0.8114176740182457,0.0,0.24405846266113815,0.5663410624749986,0.798612715184276,0.9004389895972977,0.9567303662829626,1.1082014322846676,1.1289983332140705,1000.7147962830594
-7.476229661938368e-23,0.030128164418261247,0.07039500000856463,0.09951735209058228,0.11221121165119662,0.11917319512142485,0.13747329428851152,0.1399010292505244,0.0,0.1028729673323753,0.23953227867705462,0.33838446336218103,0.38176214770329125,0.4057314030099976,0.47002164095208826,0.4787963529618562,4.354890248705649e-24,0.17545868377256174,0.4075947965335374,0.5751024345471581,0.6485485365543062,0.6891345329686788,0.798127365510539,0.8130394485481276,0.0,0.2448378377597597,0.5678563003546512,0.8005024898968123,0.9024573714984819,0.9588114862860939,1.1104254371176219,1.131239370254052,1001.7155110793424
-7.49061117461732e-23,0.030226393770278234,0.0705884152339365,0.0997603757484773,0.11247150624807424,0.11944195152015621,0.13776125615765455,0.14019124315696146,0.0,0.10320280070379935,0.24017697537384225,0.33919145143681273,0.3826254755760183,0.40662238810842927,0.47097612546694395,0.4797584473930743,4.3561626896293716e-24,0.17601967680169325,0.4086877357270794,0.5764676813675078,0.6500077788542123,0.6906397683483009,0.7997377488446054,0.8146623942547385,0.0,0.245618704318568,0.5693735397380592,0.8023941739063186,0.9044775679499661,0.9608943625813285,1.1126510386914321,1.1334819828861094,1002.7162258756255
-7.504992687296271e-23,0.030324816518143824,0.07078209795818502,0.10000366149290228,0.11273205349971867,0.11971095460446057,0.13804944851038506,0.14048168547132514,0.0,0.10353326971408973,0.24082253664858755,0.33999927585263695,0.3834896045809225,0.4075141524308467,0.4719313293248872,0.4807212532286309,4.3574351305530945e-24,0.17658174611105598,0.4097821282435203,0.5778343241327752,0.6514683530879828,0.692146296105042,0.801349316327287,0.8162865098342031,0.0,0.24640106288865882,0.5708927796312945,0.8042877654767436,0.9064995770745622,0.9629789932578539,1.1148782351112059,1.13572616922298,1003.7169406719086
-7.519374199975224e-23,0.030423432765754335,0.0709760480755158,0.100247209125828,0.11299285318994075,0.11998020415545173,0.1383378711301729,0.1407723559782191,0.0,0.10386437461220693,0.24146896211196112,0.34080793592887304,0.3843545339829298,0.4084066952298688,0.47288725178777075,0.4816847698041976,4.3587075714768174e-24,0.17714489210897685,0.41087797348467564,0.5792023616404998,0.6529302579631107,0.6936541149178359,0.8029620666491293,0.8179117939834339,0.0,0.24718491401835702,0.5724140190380603,0.8061832628717114,0.908523396995082,0.9650653764085945,1.1171070244820949,1.1379719273784843,1004.7176554681917
-7.533755712654173e-23,0.030522242580377713,0.07117026547983886,0.10049101844919481,0.11325390510342427,0.12024969995434555,0.1386265238006381,0.14106325446234738,0.0,0.10419611564598152,0.24211625142915857,0.34161743098465125,0.3852202630471699,0.4093000157584311,0.4738438921179195,0.48264899639526543,4.359980012400541e-24,0.17770911520184876,0.41197527073686063,0.5805717926880253,0.6543934921812583,0.6951632234661379,0.8045759985014543,0.8195382454001306,0.0,0.24797025825321659,0.5739372569597007,0.8080806643545294,0.9105490258818038,0.9671535101269159,1.1193374049103155,1.140219255467523,1005.7183702644746
-7.548137225333125e-23,0.030621246039019043,0.07136475006477018,0.10073508926491358,0.11351520902485313,0.12051944178246048,0.1389154063055509,0.1413543807084115,0.0,0.10452849306211537,0.24276440421805687,0.34242776032492694,0.38608679103897886,0.4101941132697878,0.4748012495781304,0.48361393226970245,4.361252453324264e-24,0.17827441579413242,0.4130740192843182,0.5819426160565252,0.655858054444399,0.696673620429926,0.8061911105763612,0.8211658627827805,0.0,0.24875709613602076,0.575462492395212,0.8099799681796428,0.9125764618266751,0.969243392506212,1.1215693745031492,1.14246815160608,1006.7190850607577
-7.562518738012077e-23,0.03072044322290896,0.071559501723633,0.10097942137486658,0.11377676473891109,0.12078942942121765,0.13920451842883158,0.14164573450167478,0.0,0.10486150710618243,0.24341342009559505,0.3432389232773541,0.3869541172239001,0.41108898701751256,0.47575932343167215,0.48457957669590873,4.362524894247988e-24,0.17884079428835786,0.4141742184400837,0.5833148305425864,0.6573239434548181,0.698185304489703,0.8078074015667251,0.8227946448306573,0.0,0.2495454282067817,0.5769897243412525,0.8118811725875928,0.9146057029541887,0.9713350216405572,1.1238029313689402,1.14471861391122,1007.7197998570408
-7.576900250691026e-23,0.030819834212936065,0.0717545203494593,0.10122401458090853,0.11403857203028198,0.12105966265214135,0.13949385995455046,0.1419373156273387,0.0,0.10519515802262992,0.24406329867777907,0.34405091916282976,0.3878222408676864,0.4119846362555003,0.4767181129422851,0.48554592894281634,4.36379733517171e-24,0.17940825108512637,0.4152758675154104,0.5846884349537242,0.6587911579151173,0.6996982743264989,0.8094248701661981,0.824424590243822,0.0,0.25033525500274056,0.5785189517921528,0.8137842758642287,0.9166367473889558,0.9734283956247095,1.126038073617098,1.1469706405010895,1008.7205146533238
-7.591281763369979e-23,0.030919419089647317,0.07194980583499128,0.10146886868486756,0.11430063068402557,0.12133014125685947,0.13978343066692803,0.14222912387075493,0.0,0.10552944605477939,0.24471403957968615,0.3448637472998586,0.3886911612363021,0.4128810602379691,0.47767761737418185,0.4865129882798901,4.3650697760954335e-24,0.1799767865831125,0.4163789658197695,0.5860634280860572,0.6602596965282174,0.7012125286120046,0.8110435150692088,0.8260556977231225,0.0,0.251126577058368,0.5800501737339108,0.8156892762709951,0.9186695932555877,0.9755235125541138,1.1282747993580973,1.1492242294949173,1009.7212294496069
-7.60566327604893e-23,0.03101919793324828,0.07214535807268264,0.10171398348850312,0.11456294049574872,0.12160086501710363,0.1400732303503345,0.14252115901742485,0.0,0.10586437144482762,0.2453656424154689,0.34567740700685706,0.3895608775959239,0.41377825821997866,0.4786378359920463,0.4874807539771264,4.3663422170191564e-24,0.18054640117906537,0.41748351266084976,0.5874398087355109,0.6617295579973608,0.7027280660325975,0.8126633349709618,0.8276879659701929,0.0,0.2519193949053633,0.5815833891472442,0.8175961720690234,0.9207042386786951,0.9776203705249037,1.1305131067034762,1.1514793790130131,1010.72194424589
-7.62004478872788e-23,0.031119170823603506,0.0723411769547001,0.10195935879142111,0.11482550124299828,0.12187183371470964,0.14036325878929024,0.1428134208529998,0.0,0.10619993444042575,0.24601810679835995,0.3464918976021569,0.39043138921294335,0.41467622945836585,0.4795987680610339,0.48844922530505425,4.367614657942879e-24,0.18111709529605652,0.4185895073445574,0.5888175756978244,0.6632007410261154,0.7042448852737367,0.8142843285674386,0.8293213936874541,0.0,0.2527137090726551,0.5831185970303234,0.8195049615191401,0.922740681782889,0.9797189676339035,1.1327529937658385,1.1537360871767683,1011.7226590421731
-7.634426301406831e-23,0.03121933784023686,0.07253726237292481,0.10220499439707714,0.11508831271092675,0.12214304713161783,0.14065351576846527,0.1431059091632808,0.0,0.10653613530267958,0.24667143234067612,0.3473072184040076,0.3913026953539682,0.41557497320655135,0.4805604128467718,0.48941840153473437,4.368887098866602e-24,0.18168886930357384,0.41969694917501654,0.590196727768554,0.6646732443183764,0.7057629850183318,0.8159064945553965,0.8309559795781127,0.0,0.25350952009723565,0.5846557963678428,0.8214156428818733,0.9247789206927802,0.9818193019786319,1.1349944586588516,1.1559943521086553,1012.723373838456
-7.648807814085783e-23,0.031319699062331875,0.07273361421895376,0.10245089010714485,0.11535137468468659,0.1224145050498735,0.14094400107267965,0.14339862373421874,0.0,0.1068729742466906,0.24732561865382324,0.34812336873057986,0.3921747952810238,0.41647448872014325,0.48152276961535867,0.4903882819377604,4.370159539790325e-24,0.18226172359178264,0.42080583745456923,0.5915772637430795,0.666147066578371,0.7072823639498178,0.8175298316323698,0.8325917223461623,0.0,0.2543068285050655,0.5861949861421978,0.82332821441746,0.9268189535925835,0.9839213716573043,1.1372374994972496,1.1582541719322288,1013.7240886347391
-7.663189326764735e-23,0.031420254568732056,0.07293023238410118,0.10269704572327246,0.11561468694943029,0.12268620725162704,0.14123471448672142,0.14369156435191396,0.0,0.10721045151040148,0.24798066534830004,0.34894034789996775,0.3930476882613745,0.417374775255085,0.48248583763336433,0.4913588657862575,4.371431980714049e-24,0.18283565854999848,0.4219161714837748,0.5929591824166073,0.6676222065106596,0.7088030207521564,0.8191543384966686,0.834228620696334,0.0,0.2551056348086368,0.5877361653334944,0.8252426743858519,0.9288607785825013,0.9860251747688346,1.1394821143968301,1.1605155447721243,1014.7248034310222
-7.677570839443686e-23,0.03152100443794122,0.07312711675939997,0.10294346104708377,0.11587824929031032,0.12295815351913444,0.14152565579518286,0.14398473080261648,0.0,0.10754856733064289,0.2486365720337028,0.349758155230192,0.3939213735652425,0.4182758320676571,0.48344961616783005,0.49233015235288324,4.372704421637771e-24,0.18341067456562907,0.4230279505614105,0.5943424825841768,0.6690986628201399,0.7103249541098384,0.8207800138473791,0.8358666733325997,0.0,0.25590593952631074,0.5892793329195596,0.8271590210467233,0.9309043937798024,0.9881307094128384,1.1417283014744561,1.1627784687540588,1015.7255182273053
-7.691952352122636e-23,0.03162194874812383,0.0733242672356031,0.10319013588017897,0.11614206149247909,0.123230343633614,0.14181682478384905,0.14427812287272573,0.0,0.10788732194313434,0.2492933383187296,0.35057679003920256,0.3947958504599748,0.41917765841447885,0.48441410448626815,0.4933021409108274,4.3739768625614954e-24,0.18398677202417613,0.42414117398447115,0.5957271630406645,0.6705764342120495,0.7118481627078851,0.8224068563843636,0.8375058789626331,0.0,0.25670774317369766,0.5908244878759504,0.8290772526594776,0.9329497973118839,0.9902379736896353,1.143976058848056,1.1650429420048298,1016.7262330235883
-7.706333864801588e-23,0.031723087577105374,0.07352168370318517,0.10343707002413567,0.11640612335257947,0.1235027773771556,0.142108221238118,0.1445717403487907,0.0,0.1082267155824856,0.24995096381118512,0.35139625164488203,0.395671118213137,0.4200802535525103,0.48537930185666245,0.49427483068727013,4.375249303485218e-24,0.18456395130923747,0.4252558410481696,0.5971132225807899,0.6720555193919694,0.7133726452318506,0.8240348648082612,0.839146236293541,0.0,0.2575110462636577,0.5923716291759652,0.8309973674832546,0.9349969873061433,0.9923469657002518,1.146225384636624,1.1673089626523179,1017.7269478198714
-7.720715377480539e-23,0.03182442100237263,0.07371936605234357,0.10368426328050953,0.11667043464227665,0.1237754545333884,0.14239984494353597,0.14486558301750957,0.0,0.10856674848219758,0.2506094481179844,0.3522165393650478,0.39654717609251405,0.4209836167390531,0.48634520754643795,0.49524822097412946,4.3765217444089405e-24,0.1851422128025086,0.42637195104593606,0.5985006599991191,0.6735359170658263,0.7148984003678232,0.8256640378197025,0.840787744033214,0.0,0.2583158493062999,0.5939207557906518,0.8329193637769365,0.9370459618899775,0.9944576835437671,1.1484762769602181,1.169576528825483,1018.7276626161545
-7.73509689015949e-23,0.031925949101074026,0.07391731417300011,0.10393171545083521,0.11693499515482285,0.12404837488495248,0.14269169568579754,0.14515965066572994,0.0,0.10890742087466354,0.25126879084515763,0.3530376525174554,0.3974240233661123,0.4218877472317527,0.48731182082356095,0.4962223110575504,4.377794185332664e-24,0.1857215568837847,0.42748950327463725,0.5998894740900701,0.6750176259398957,0.7164254268024268,0.8272943741213621,0.8424304008903258,0.0,0.25912215280898293,0.5954718666888181,0.8348432397991555,0.9390967191907833,0.9965701253244797,1.150728733939963,1.171845638652576,1019.7283774124375
-7.74947840283844e-23,0.03202767195002002,0.07411552795480242,0.10417942633662738,0.11719980467548187,0.12432153821459337,0.14298377325074557,0.1454539430804486,0.0,0.10924873299117034,0.2519289915978546,0.35385959041980125,0.39830165930216144,0.42279264428860014,0.48827914095890507,0.49719710021100355,4.379066626256387e-24,0.18630198393096278,0.42860849713300064,0.601279663647919,0.676500644720806,0.7179537232228242,0.8289258724162796,0.8440742055743348,0.0,0.2599299572763149,0.5970249608370425,0.8367689938083012,0.9411492573359583,0.998684289145487,1.1529827536980486,1.1741162902646882,1020.7290922087205
-7.763859915517394e-23,0.032129589625683366,0.07431400728712526,0.10442739573938138,0.11746486298958304,0.12459494430516208,0.14327607742437107,0.14574846004881148,0.0,0.1095906850618994,0.25259004998034884,0.3546823523897254,0.39918008316911524,0.423698307167933,0.48924716722229383,0.4981725877084128,4.38033906718011e-24,0.18688349432004325,0.4297289318224373,0.6026712274668028,0.6779849721155398,0.7194832883167177,0.830558531408173,0.8457191567954816,0.0,0.26073926321015317,0.5985800371996828,0.8386966240625258,0.9432035745080422,1.0008001731105531,1.1552383343577306,1.1763884817952062,1021.7298070050036
-7.778241428196344e-23,0.03223170220419949,0.07451275205907203,0.10467562346057419,0.1177301698825213,0.12486859293961555,0.14356860799281307,0.14604320135811352,0.0,0.10993327731592789,0.2532519655960421,0.3555059377448145,0.4000592942356539,0.42460473512843755,0.4902158988840198,0.49914877282415565,4.381611508103833e-24,0.18746608842513196,0.4308508066319916,0.604064164340726,0.6794706068314381,0.7210141207723506,0.8321923498015347,0.8473652532647905,0.0,0.26155007110960443,0.6001370947388862,0.8406261288197528,0.9452596688316781,1.002917775324154,1.1574954740433299,1.1786622113773568,1022.7305218012867
-7.792622940875295e-23,0.0323340097613668,0.07471176215947613,0.10492410930166528,0.11799572513975716,0.12514248390101687,0.14386136474235858,0.14633816679579878,0.0,0.11027650998122987,0.25391473804746867,0.35633034580260464,0.4009392917706851,0.4255119274291502,0.4911853352148438,0.5001256548330631,4.3828839490275565e-24,0.18804976661844203,0.4319741208490351,0.6054584730635644,0.6809575475762029,0.7225462192785103,0.833827326301631,0.8490124936940686,0.0,0.26236238147102475,0.6016961324145995,0.8425575063376828,0.9473175384144382,1.0050370938914783,1.1597541708781356,1.1809374771454455,1023.7312365975697
-7.807004453554245e-23,0.03243651237264706,0.0749110374769025,0.10517285306409752,0.11826152854681678,0.12541661697253575,0.14415434745944267,0.14663335614946027,0.0,0.1106203832846775,0.25457836693630026,0.3571555758805844,0.4018200750433462,0.4264198833294595,0.4921554754859958,0.5011032330104199,4.3841563899512795e-24,0.1886345292702961,0.43309887375926687,0.6068541524290711,0.6824457930535398,0.7240795825245292,0.8354634596145033,0.8506608767959064,0.0,0.2631761947880198,0.6032571491845793,0.844490754873801,0.9493771813870323,1.0071581269184322,1.1620144229901028,1.183214277234856,1024.7319513938528
-7.821385966233197e-23,0.032539210113165684,0.07511057789964888,0.10542185454929796,0.11852757989426858,0.12569099193744854,0.1444475559306481,0.14692876920683978,0.0,0.11096489745204201,0.25524285182140777,0.3579816272961973,0.4027016433230053,0.42732860208910706,0.4931263189691737,0.5020815066319643,4.385428830875002e-24,0.18922037674912764,0.4342250646467129,0.6082512012308805,0.6839353419563532,0.725614209200287,0.8371007484469665,0.8523104012836762,0.0,0.26399151155144435,0.6048201440044007,0.8464258726853835,0.9514385958801695,1.0092808725116384,1.1642762285068682,1.1854926097820493,1025.732666190136
-7.835767478912149e-23,0.032642103057712084,0.07531038331574733,0.10567111355867877,0.11879387897473247,0.1259656085791388,0.14474098994270546,0.14722440575582793,0.0,0.1113100527079949,0.2559081923311207,0.358808499366845,0.4035839958792629,0.42823808296818966,0.49409786493654384,0.5030604749738876,4.386701271798726e-24,0.1898073094214833,0.43535269279372646,0.6096496182625135,0.6854261930089145,0.7271500979962118,0.8387391915066095,0.8539610658715331,0.0,0.26480833224940264,0.606385115827468,0.8483628580295048,0.9535017800245593,1.0114053287784406,1.1665395855569731,1.1877724729245647,1026.733380986419
-7.850148991591101e-23,0.03274519128074001,0.0755104536129656,0.10592062989363804,0.11906042556668776,0.12624046668109745,0.14503464928249304,0.14752026558446413,0.0,0.11165584927610915,0.25657438806820804,0.35963619140989006,0.4044671319819537,0.42914832522715407,0.49507011266074075,0.5040401373128354,4.387973712722449e-24,0.19039532765202466,0.43648175748098816,0.6110494023173825,0.6869183449199971,0.7286872476032827,0.8403787875017956,0.8556128692744145,0.0,0.26562665736724833,0.6079520636050243,0.8503017091630442,0.9555667319509111,1.0135314938269055,1.1688044922700227,1.1900538648010188,1027.734095782702
-7.864530504270049e-23,0.032848474856367854,0.0757107886788086,0.10617040335556069,0.11932721945650011,0.12651556602692307,0.14532853373703664,0.14781634848093636,0.0,0.11200228737886012,0.257241438630022,0.3604647027349673,0.40535105090114804,0.4300593281192028,0.4960430614148668,0.5050204929259059,4.389246153646171e-24,0.19098443180352997,0.43761225798750547,0.6124505521887958,0.6884117963987306,0.7302256567130312,0.8420195351416614,0.8572658102080393,0.0,0.26644648744105337,0.6095209862861611,0.8522424243367361,0.9576334497899337,1.015659365765824,1.1710709467766858,1.1923367835511056,1028.734810578985
-7.878912016949001e-23,0.032951953858379096,0.07591138840051984,0.10642043374566569,0.11959426043062926,0.12679090640032242,0.14562264309350983,0.14811265423358136,0.0,0.11234936723762715,0.2579093436130289,0.3612940326560122,0.40623575190715394,0.4309710909112761,0.497016710472493,0.5060015410906519,4.390518594569895e-24,0.19157462223689667,0.4387441935906139,0.6138530666486623,0.6899065461546043,0.7317653240175438,0.8436614331361183,0.8589198873889096,0.0,0.2672678229154298,0.6110918828122448,0.8541850017826649,0.9597019317790607,1.0177889427047155,1.1733389472086961,1.1946212273155978,1029.735525375268
-7.893293529627951e-23,0.03305562836022246,0.07611225265158726,0.10667072086517192,0.11986154827562871,0.1270664875851104,0.14591697713923343,0.14840918263088423,0.0,0.11269708907269407,0.2585781026128115,0.36212418049798173,0.40712123427051783,0.4318836128646867,0.49799105910765756,0.5069832810850792,4.391791035493618e-24,0.19216589931114242,0.43987756356597535,0.6152569444999875,0.6914025928974683,0.7333062482094623,0.8453044801958505,0.860575099534308,0.0,0.2680906642642414,0.6126647521192812,0.8561294397807915,0.9617721759193835,1.0199202227538284,1.1756084916988507,1.1969071942363443,1030.7362401715511
-7.907675042306904e-23,0.03315949843501239,0.07631338132611139,0.10692126451533117,0.12012908277814595,0.12734230936521063,0.14621153566167566,0.14870593346147862,0.0,0.1130454531032508,0.259247715224073,0.3629551455778071,0.40800749726202684,0.4327968932410963,0.4989661065948666,0.5079657121849567,4.3930634764173406e-24,0.19275826338340757,0.4410123671875793,0.6166621845415927,0.6928999353375369,0.7348484279713293,0.8469486750323161,0.8622314453622989,0.0,0.26891501196327244,0.6142395931603254,0.8580757365866567,0.9638441804089475,1.022053204024143,1.1778795783810112,1.1991946824562714,1031.7369549678342
-7.922056554985855e-23,0.03326356415552933,0.07651477431396721,0.10717206449737583,0.12039686372492238,0.12761837152465555,0.14650631844845216,0.14900290651414652,0.0,0.11339445954739427,0.2599181810406404,0.36378692721237993,0.40889454015271004,0.4337109313025175,0.4999418522090938,0.5089488336691367,4.3943359173410635e-24,0.1933517148089569,0.4421486037277424,0.6180687855659278,0.6943985721853912,0.7363918620012989,0.8485940163577467,0.8638889235917283,0.0,0.26974086648561224,0.6158164048755527,0.8600238904556098,0.96591794337934,1.0241878846269459,1.180152205390103,1.201483690119383,1032.7376697641173
-7.936438067664808e-23,0.03336782559422005,0.07671643150117502,0.10742312061248108,0.12066489090279338,0.1278946738475869,0.1468013252871514,0.1493001015778176,0.0,0.11374410862212961,0.2605894996554679,0.36461952471855463,0.40978236221384035,0.43462572631131396,0.5009182952257805,0.5099326448184484,4.3956083582647865e-24,0.19394625394118156,0.44328627245710855,0.6194767463653399,0.6958985021519816,0.7379365489969456,0.8502405028851473,0.865547532942223,0.0,0.27056822830165467,0.6173951862030133,0.8619738996428145,0.9679934629625875,1.0263242626731686,1.1824263708621159,1.2037742153707596,1033.7383845604004
-7.950819580343758e-23,0.03347228282319803,0.07691835277349346,0.10767443266178912,0.1209331640986882,0.1281712161182559,0.14709655596556792,0.14959751844115843,0.0,0.11409440054337125,0.2612616706606402,0.36545293741315127,0.41067096271693576,0.4355412775302027,0.5018954349208351,0.5109171449125746,4.396880799188511e-24,0.19454188113160095,0.44442537264464876,0.6208860657320778,0.69739972394863,0.7394824876528804,0.8518881333282965,0.867207272134191,0.0,0.2713970978790987,0.6189759360786425,0.8639257624032546,0.9700707372911551,1.0284623362772958,1.1847020729341042,1.2060662563565587,1034.7390993566835
-7.965201093022707e-23,0.03357693591424371,0.0771205380164207,0.10792600044667153,0.12120168309963003,0.1284479981210236,0.1473920102719499,0.14989515689374724,0.0,0.11444533552594405,0.26193469364737587,0.3662871646129576,0.4115603409337611,0.4364575842222544,0.5028732705706335,0.5119023332316452,4.398153240112232e-24,0.19513859672986444,0.4455659035967231,0.6222967424582966,0.6989022362870332,0.7410296766642658,0.8535369064017457,0.8688681398888207,0.0,0.2722274756829478,0.6205586534362696,0.865879476991741,0.972149764497947,1.0306021035531685,1.1869793097441854,1.2083598112240144,1035.7398141529663
-7.979582605701659e-23,0.033681784938804964,0.07732298711519599,0.10817782376828629,0.12147044769273611,0.12872501964036126,0.14768768799449086,0.15019301672495455,0.0,0.11479691378358461,0.2626085682060313,0.36712220563473263,0.41245049612833146,0.4373746456508958,0.503851801452019,0.5128882090562392,4.399425681035956e-24,0.19573640108375392,0.44670786461937007,0.6237087753360627,0.7004060378792651,0.7425781147268188,0.8551868208198872,0.8705301349280822,0.0,0.27305936217551097,0.6221433372076279,0.8678350416629184,0.9742305427163073,1.0327435626153663,1.1892580794315437,1.210654878121439,1036.7405289492494
-7.99396411838061e-23,0.03378682996799726,0.07752569995480062,0.10842990242783777,0.12173945766524732,0.12900228046085047,0.14798358892153057,0.15049109772429853,0.0,0.11514913552894207,0.2632832939261033,0.36795805979520796,0.4133414275754639,0.43829246107990966,0.5048310268423016,0.5138747716673817,4.4006981219596796e-24,0.19633529453918477,0.44785125492325345,0.6251221631573569,0.7019111274377791,0.7441278005368099,0.8568378752989902,0.8721932559735839,0.0,0.2738927578164014,0.6237299863223629,0.8697924546712695,0.9763130701131136,1.034886711579206,1.1915383801364254,1.2129514551982195,1037.7412437455325
-8.008345631059562e-23,0.03389207107260412,0.07772867641995948,0.10868223622656631,0.12200871280686948,0.12927978036718357,0.148279712841555,0.15078939968144525,0.0,0.11550200097357946,0.2639588703962328,0.3687947264110909,0.4142331345508056,0.4392110297734367,0.5058109460192582,0.5148620203465463,4.4019705628834025e-24,0.19693527744020842,0.44899607377322437,0.6265369047140797,0.7034175036754103,0.7456787327910666,0.8584900685564119,0.873857501749695,0.0,0.2747276630625373,0.625318599708042,0.8717517142711235,0.978397344875743,1.037031548560746,1.1938202100001423,1.2152495406048203,1038.7419585418156
-8.022727143738514e-23,0.03399750832307742,0.0779319163951422,0.10893482496568141,0.12227821290328873,0.12955751914226368,0.14857605954319628,0.15108792238620844,0.0,0.11585551032797478,0.2646352972042086,0.36963220479906717,0.415125616326922,0.4401303509959768,0.5067915582611326,0.5158499543756538,4.4032430038071254e-24,0.19753635012901397,0.4501423204325623,0.627952998798056,0.7049251653053794,0.7472309101869741,0.8601433993097731,0.8755228709807756,0.0,0.27556407836814184,0.6269091762901645,0.8737128187166605,0.9804833650859923,1.039178071676788,1.19610356716507,1.2175491324927818,1039.7426733380987
-8.037108656417464e-23,0.034103141789537696,0.07813541976456458,0.10918766844640775,0.12254795774208838,0.12983549657152155,0.1488726288152325,0.15138666562854952,0.0,0.11620966380152213,0.2653125739369704,0.3704704942758031,0.4160188721766234,0.4410504240123902,0.5077728628466354,0.5168385730370731,4.404515444730848e-24,0.19813851294593024,0.4512899941629754,0.6293704442010385,0.7064341110412938,0.7487843314224772,0.8617978662774671,0.8771893623918929,0.0,0.2764020041847429,0.6285017149921701,0.8756757662619189,0.9825711288830907,1.0413262790448787,1.1983884497746493,1.2198502290147215,1040.7433881343818
-8.051490169096417e-23,0.03420897154177453,0.07833918641218975,0.1094407664698434,0.12281794711095019,0.1301137124408,0.14916942044658782,0.15168562919857748,0.0,0.11656446160253285,0.26599070018061216,0.37130959415794845,0.416912901372967,0.4419712480878987,0.5087548590549436,0.5178278756136205,4.405787885654572e-24,0.19874176622942757,0.4524390942246001,0.6307892397147131,0.7079443395971514,0.7503389951960815,0.8634534681786584,0.8788569747088928,0.0,0.2772414409611734,0.6300962147354484,0.8776405551608014,0.9846606344069104,1.0434761687833123,1.2006748559733853,1.222152828324043,1041.744102930665
